INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.12.3 (main, Aug 14 2025, 17:47:21) [GCC 13.3.0]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.5 with 4.2.1 gtk3 (phoenix) wxWidgets 3.2.4
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "/media/paula/Data/Repositories/PC6502/Schematics/PC6502_KEYBED/PC6502-keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'ROW2', '/KeyMatrix/COL7'}): ['SW31'], frozenset({'/KeyMatrix/COL3', 'ROW5'}): ['SW40'], frozenset({'ROW4', '/KeyMatrix/COL1'}): ['SW35'], frozenset({'ROW0', '/KeyMatrix/COL2'}): ['SW3'], frozenset({'ROW7', '/KeyMatrix/COL7'}): ['SW64'], frozenset({'ROW6', '/KeyMatrix/COL4'}): ['SW53'], frozenset({'ROW7', '/KeyMatrix/COL5'}): ['SW62'], frozenset({'ROW0', '/KeyMatrix/COL7'}): ['SW8'], frozenset({'/KeyMatrix/COL0', 'ROW3'}): ['SW18'], frozenset({'/KeyMatrix/COL5', 'ROW5'}): ['SW44'], frozenset({'ROW1', '/KeyMatrix/COL2'}): ['SW11'], frozenset({'/KeyMatrix/COL0', 'ROW5'}): ['SW34'], frozenset({'ROW1', '/KeyMatrix/COL0'}): ['SW9'], frozenset({'/KeyMatrix/COL7', 'ROW4'}): ['SW47'], frozenset({'/KeyMatrix/COL7', 'ROW3'}): ['SW32'], frozenset({'ROW5', '/KeyMatrix/COL1'}): ['SW36'], frozenset({'ROW2', '/KeyMatrix/COL2'}): ['SW21'], frozenset({'ROW7', '/KeyMatrix/COL1'}): ['SW58', 'SW65'], frozenset({'/KeyMatrix/COL6', 'ROW2'}): ['SW29'], frozenset({'ROW4', '/KeyMatrix/COL4'}): ['SW41'], frozenset({'/KeyMatrix/COL7', 'ROW5'}): ['SW48'], frozenset({'/KeyMatrix/COL4', 'ROW3'}): ['SW26'], frozenset({'/KeyMatrix/COL2', 'ROW6'}): ['SW51'], frozenset({'ROW7', '/KeyMatrix/COL0'}): ['SW57'], frozenset({'ROW2', '/KeyMatrix/COL1'}): ['SW19'], frozenset({'/KeyMatrix/COL3', 'ROW6'}): ['SW52'], frozenset({'ROW3', '/KeyMatrix/COL1'}): ['SW20'], frozenset({'ROW1', '/KeyMatrix/COL7'}): ['SW16'], frozenset({'ROW2', '/KeyMatrix/COL0'}): ['SW17'], frozenset({'/KeyMatrix/COL5', 'ROW4'}): ['SW43'], frozenset({'ROW2', '/KeyMatrix/COL5'}): ['SW27'], frozenset({'ROW2', '/KeyMatrix/COL3'}): ['SW23'], frozenset({'/KeyMatrix/COL5', 'ROW3'}): ['SW28'], frozenset({'/KeyMatrix/COL7', 'ROW6'}): ['SW56'], frozenset({'ROW0', '/KeyMatrix/COL3'}): ['SW4'], frozenset({'/KeyMatrix/COL0', 'ROW4'}): ['SW33'], frozenset({'ROW1', '/KeyMatrix/COL4'}): ['SW13'], frozenset({'/KeyMatrix/COL4', 'ROW5'}): ['SW42'], frozenset({'/KeyMatrix/COL6', 'ROW6'}): ['SW55'], frozenset({'ROW1', '/KeyMatrix/COL5'}): ['SW14'], frozenset({'/KeyMatrix/COL0', 'ROW6'}): ['SW49'], frozenset({'ROW6', '/KeyMatrix/COL1'}): ['SW50'], frozenset({'ROW1', '/KeyMatrix/COL1'}): ['SW10'], frozenset({'/KeyMatrix/COL3', 'ROW3'}): ['SW24'], frozenset({'/KeyMatrix/COL2', 'ROW3'}): ['SW22'], frozenset({'ROW7', '/KeyMatrix/COL4'}): ['SW61'], frozenset({'/KeyMatrix/COL6', 'ROW0'}): ['SW7'], frozenset({'/KeyMatrix/COL2', 'ROW5'}): ['SW38'], frozenset({'/KeyMatrix/COL6', 'ROW4'}): ['SW45'], frozenset({'/KeyMatrix/COL5', 'ROW6'}): ['SW54'], frozenset({'/KeyMatrix/COL6', 'ROW3'}): ['SW30'], frozenset({'ROW0', '/KeyMatrix/COL5'}): ['SW6'], frozenset({'/KeyMatrix/COL2', 'ROW4'}): ['SW37'], frozenset({'/KeyMatrix/COL3', 'ROW4'}): ['SW39'], frozenset({'ROW7', '/KeyMatrix/COL2'}): ['SW59'], frozenset({'ROW0', '/KeyMatrix/COL4'}): ['SW5'], frozenset({'ROW7', '/KeyMatrix/COL3'}): ['SW60'], frozenset({'ROW1', '/KeyMatrix/COL3'}): ['SW12'], frozenset({'ROW0', '/KeyMatrix/COL1'}): ['SW2'], frozenset({'ROW7', '/KeyMatrix/COL6'}): ['SW63'], frozenset({'ROW0', '/KeyMatrix/COL0'}): ['SW1'], frozenset({'ROW1', '/KeyMatrix/COL6'}): ['SW15'], frozenset({'/KeyMatrix/COL6', 'ROW5'}): ['SW46'], frozenset({'ROW2', '/KeyMatrix/COL4'}): ['SW25']})
DEBUG: key_placer.py:145: Diodes by switch: {'SW17': ['D17'], 'SW44': ['D44'], 'SW52': ['D52'], 'SW34': ['D34'], 'SW46': ['D46'], 'SW42': ['D42'], 'SW23': ['D23'], 'SW48': ['D48'], 'SW31': ['D31'], 'SW14': ['D14'], 'SW21': ['D21'], 'SW38': ['D38'], 'SW20': ['D20'], 'SW57': ['D57'], 'SW25': ['D25'], 'SW64': ['D64'], 'SW41': ['D41'], 'SW62': ['D62'], 'SW26': ['D26'], 'SW49': ['D49'], 'SW28': ['D28'], 'SW54': ['D54'], 'SW59': ['D59'], 'SW10': ['D10'], 'SW6': ['D6'], 'SW29': ['D29'], 'SW32': ['D32'], 'SW3': ['D3'], 'SW9': ['D9'], 'SW39': ['D39'], 'SW40': ['D40'], 'SW60': ['D60'], 'SW50': ['D50'], 'SW36': ['D36'], 'SW27': ['D27'], 'SW51': ['D51'], 'SW16': ['D16'], 'SW19': ['D19'], 'SW2': ['D2'], 'SW61': ['D61'], 'SW30': ['D30'], 'SW11': ['D11'], 'SW5': ['D5'], 'SW53': ['D53'], 'SW35': ['D35'], 'SW37': ['D37'], 'SW4': ['D4'], 'SW43': ['D43'], 'SW47': ['D47'], 'SW22': ['D22'], 'SW55': ['D55'], 'SW15': ['D15'], 'SW1': ['D1'], 'SW12': ['D12'], 'SW45': ['D45'], 'SW7': ['D7'], 'SW18': ['D18'], 'SW63': ['D63'], 'SW24': ['D24'], 'SW33': ['D33'], 'SW13': ['D13'], 'SW8': ['D8'], 'SW58': ['D58'], 'SW65': ['D58'], 'SW56': ['D56']}
INFO: kle_serial.py:931: User layout: [['¬\n`', '!\n1', '"\n2', '£\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'x': 0.25, 'w': 1.25, 'h': 2, 'w2': 1.5, 'h2': 1, 'x2': -0.25}, 'Enter'], [{'x': 1.75}, 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', "@\n'", '~\n#'], [{'w': 1.25}, 'Shift', '|\n\\', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'x': 1.25, 'a': 7, 'w': 6.25}, '']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(151169886, 168152614), (151169886, 248696887)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D20:1' at (147955000, 61830000) with pad 'D35:1' at (190817500, 80880000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(147955000, 61830000), (171767500, 61830000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(147955000, 61830000), (167005000, 80880000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D35:1' at (190817500, 80880000) with pad 'D36:1' at (209867500, 80880000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(190817500, 80880000), (209867500, 80880000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D36:1' at (209867500, 80880000) with pad 'D10:1' at (214630000, 42780000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(209867500, 80880000), (209867500, 47542500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(209867500, 80880000), (214630000, 76117500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(214630000, 76117500), (214630000, 42780000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D36:1' at (209867500, 80880000) with pad 'D50:1' at (219392500, 99930000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(209867500, 80880000), (209867500, 90405000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(209867500, 90405000), (219392500, 99930000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(209867500, 80880000), (219392500, 90405000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(219392500, 90405000), (219392500, 99930000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D50:1' at (219392500, 99930000) with pad 'U2:14' at (405880000, 253000000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(219392500, 99930000), (252810000, 99930000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(219392500, 99930000), (372462500, 253000000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing ROW1 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW15:1' at (42862500, 57150000) with pad 'SW16:1' at (66675000, 57150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(42862500, 57150000), (66675000, 57150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW16:1' at (66675000, 57150000) with pad 'SW9:1' at (190500000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(66675000, 57150000), (171450000, 57150000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(66675000, 57150000), (85725000, 38100000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(85725000, 38100000), (190500000, 38100000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW9:1' at (190500000, 38100000) with pad 'SW10:1' at (209550000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(190500000, 38100000), (209550000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW10:1' at (209550000, 38100000) with pad 'SW11:1' at (228600000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(209550000, 38100000), (228600000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW11:1' at (228600000, 38100000) with pad 'SW12:1' at (247650000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(228600000, 38100000), (247650000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW12:1' at (247650000, 38100000) with pad 'SW13:1' at (266700000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(247650000, 38100000), (266700000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW13:1' at (266700000, 38100000) with pad 'SW14:1' at (295275000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(266700000, 38100000), (295275000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW14:1' at (295275000, 38100000) with pad 'RN1:3' at (421201539, 233577594) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(295275000, 38100000), (295275000, 107651055)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(295275000, 38100000), (421201539, 164026539)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(421201539, 164026539), (421201539, 233577594)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'RN1:3' at (421201539, 233577594) with pad 'U1:2' at (425081539, 233582594) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(421201539, 233577594), (425076539, 233577594)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(425076539, 233577594), (425081539, 233582594)]
INFO: board_modifier.py:469: Track added
DEBUG: key_placer.py:899: Routing ROW0 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW1:1' at (38100000, 38100000) with pad 'SW2:1' at (57150000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(38100000, 38100000), (57150000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW2:1' at (57150000, 38100000) with pad 'SW3:1' at (76200000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(57150000, 38100000), (76200000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW3:1' at (76200000, 38100000) with pad 'SW4:1' at (95250000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(76200000, 38100000), (95250000, 38100000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW4:1' at (95250000, 38100000) with pad 'SW5:1' at (114300000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(95250000, 38100000), (114300000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW5:1' at (114300000, 38100000) with pad 'SW6:1' at (133350000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(114300000, 38100000), (133350000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW6:1' at (133350000, 38100000) with pad 'SW7:1' at (152400000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(133350000, 38100000), (152400000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW7:1' at (152400000, 38100000) with pad 'SW8:1' at (171450000, 38100000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(152400000, 38100000), (171450000, 38100000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW8:1' at (171450000, 38100000) with pad 'RN1:2' at (421201539, 236117594) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(171450000, 38100000), (223183945, 38100000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(171450000, 38100000), (369467594, 236117594)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'RN1:2' at (421201539, 236117594) with pad 'U1:1' at (425081539, 236122594) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(421201539, 236117594), (425076539, 236117594)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(425076539, 236117594), (425081539, 236122594)]
INFO: board_modifier.py:469: Track added
DEBUG: key_placer.py:899: Routing /KeyMatrix/COL5 pads
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D54:1' at (45561250, 118980000) with pad 'D43:1' at (86042500, 99930000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(45561250, 118980000), (66992500, 118980000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(45561250, 118980000), (64611250, 99930000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D43:1' at (86042500, 99930000) with pad 'D44:1' at (105092500, 99930000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(86042500, 99930000), (105092500, 99930000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D44:1' at (105092500, 99930000) with pad 'D6:1' at (138430000, 42780000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(105092500, 99930000), (105092500, 76117500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(105092500, 99930000), (138430000, 66592500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D6:1' at (138430000, 42780000) with pad 'D27:1' at (281305000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(138430000, 42780000), (262255000, 42780000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(138430000, 42780000), (157480000, 61830000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D27:1' at (281305000, 61830000) with pad 'D14:1' at (300355000, 42780000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281305000, 61830000), (281305000, 61830000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281305000, 61830000), (300355000, 42780000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D27:1' at (281305000, 61830000) with pad 'D28:1' at (307498750, 71355000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281305000, 61830000), (297973750, 61830000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(297973750, 61830000), (307498750, 71355000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281305000, 61830000), (290830000, 71355000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(290830000, 71355000), (307498750, 71355000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D28:1' at (307498750, 71355000) with pad 'U2:10' at (405880000, 263160000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307498750, 71355000), (307498750, 164778750)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307498750, 164778750), (405880000, 263160000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307498750, 71355000), (405880000, 169736250)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(405880000, 169736250), (405880000, 263160000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'U2:10' at (405880000, 263160000) with pad 'D62:1' at (526580000, 210680000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(405880000, 263160000), (474100000, 263160000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(405880000, 263160000), (458360000, 210680000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing /KeyMatrix/COL0 pads
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D1:1' at (43180000, 42780000) with pad 'D17:1' at (90805000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43180000, 42780000), (71755000, 42780000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43180000, 42780000), (62230000, 61830000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D17:1' at (90805000, 61830000) with pad 'D18:1' at (109855000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(90805000, 61830000), (109855000, 61830000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D18:1' at (109855000, 61830000) with pad 'D33:1' at (152717500, 80880000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(109855000, 61830000), (133667500, 61830000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(109855000, 61830000), (128905000, 80880000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D49:1' at (200342500, 99930000) with pad 'D57:1' at (156396091, 210659839) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(200342500, 99930000), (200342500, 166713430)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(200342500, 99930000), (156396091, 143876409)]
INFO: board_modifier.py:469: Track added
